AttractionId,AttractionCityId,AttractionTypeId,Attraction,AttractionAddress
2254,2995,Temple,Ancient Temple - Poipet,"Main Street, Poipet, Cambodia"
2255,2995,Museum,Art Gallery - Poipet,"Main Street, Poipet, Cambodia"
2256,2995,Temple,Ancient Temple - Poipet,"Main Street, Poipet, Cambodia"
2257,2995,Temple,Sacred Shrine - Poipet,"Main Street, Poipet, Cambodia"
2258,3000,Museum,History Museum - Dili District,"Main Street, Dili District, East Timor"
2259,3000,Park,National Park - Dili District,"Main Street, Dili District, East Timor"
2260,3000,Museum,Art Gallery - Dili District,"Main Street, Dili District, East Timor"
2261,3000,Museum,Art Gallery - Dili District,"Main Street, Dili District, East Timor"
2262,3002,Market,Night Market - Metiaut,"Main Street, Metiaut, East Timor"
2263,3002,Museum,Science Museum - Metiaut,"Main Street, Metiaut, East Timor"
2264,3002,Museum,History Museum - Metiaut,"Main Street, Metiaut, East Timor"
2265,3002,Temple,Cathedral - Metiaut,"Main Street, Metiaut, East Timor"
2266,2999,Market,Local Bazaar - Dili,"Main Street, Dili, East Timor"
2267,2999,Temple,Cathedral - Dili,"Main Street, Dili, East Timor"
2268,2999,Park,Botanical Garden - Dili,"Main Street, Dili, East Timor"
2269,2999,Beach,Crystal Bay - Dili,"Main Street, Dili, East Timor"
2270,3276,Beach,Paradise Beach - Tembagapura,"Main Street, Tembagapura, Indonesia"
2271,3276,Temple,Cathedral - Tembagapura,"Main Street, Tembagapura, Indonesia"
2272,3276,Beach,Paradise Beach - Tembagapura,"Main Street, Tembagapura, Indonesia"
2273,3276,Temple,Cathedral - Tembagapura,"Main Street, Tembagapura, Indonesia"
2274,3158,Temple,Grand Mosque - Manado,"Main Street, Manado, Indonesia"
2275,3158,Museum,Science Museum - Manado,"Main Street, Manado, Indonesia"
2276,3158,Market,Flea Market - Manado,"Main Street, Manado, Indonesia"
2277,3158,Museum,Cultural Heritage Center - Manado,"Main Street, Manado, Indonesia"
2278,3087,Beach,Paradise Beach - Gili Meno,"Main Street, Gili Meno, Indonesia"
2279,3087,Park,Eco Park - Gili Meno,"Main Street, Gili Meno, Indonesia"
2280,3087,Temple,Cathedral - Gili Meno,"Main Street, Gili Meno, Indonesia"
2281,3087,Beach,Sunset Cove - Gili Meno,"Main Street, Gili Meno, Indonesia"
2282,3298,Beach,Sunset Cove - Laos,"Main Street, Laos, Laos"
2283,3298,Park,Wildlife Reserve - Laos,"Main Street, Laos, Laos"
2284,3298,Temple,Ancient Temple - Laos,"Main Street, Laos, Laos"
2285,3298,Market,Local Bazaar - Laos,"Main Street, Laos, Laos"
2286,3299,Market,Farmers' Market - Luang Namtha,"Main Street, Luang Namtha, Laos"
2287,3299,Museum,Cultural Heritage Center - Luang Namtha,"Main Street, Luang Namtha, Laos"
2288,3299,Market,Flea Market - Luang Namtha,"Main Street, Luang Namtha, Laos"
2289,3299,Beach,Crystal Bay - Luang Namtha,"Main Street, Luang Namtha, Laos"
2290,3303,Market,Local Bazaar - Vientiane,"Main Street, Vientiane, Laos"
2291,3303,Museum,Science Museum - Vientiane,"Main Street, Vientiane, Laos"
2292,3303,Beach,Golden Sand Beach - Vientiane,"Main Street, Vientiane, Laos"
2293,3303,Museum,Art Gallery - Vientiane,"Main Street, Vientiane, Laos"
2294,3322,Park,Eco Park - Cheras,"Main Street, Cheras, Malaysia"
2295,3322,Temple,Cathedral - Cheras,"Main Street, Cheras, Malaysia"
2296,3322,Temple,Ancient Temple - Cheras,"Main Street, Cheras, Malaysia"
2297,3322,Market,Flea Market - Cheras,"Main Street, Cheras, Malaysia"
2298,3349,Beach,Sunset Cove - Kota Bharu,"Main Street, Kota Bharu, Malaysia"
2299,3349,Temple,Grand Mosque - Kota Bharu,"Main Street, Kota Bharu, Malaysia"
2300,3349,Market,Farmers' Market - Kota Bharu,"Main Street, Kota Bharu, Malaysia"
2301,3349,Temple,Sacred Shrine - Kota Bharu,"Main Street, Kota Bharu, Malaysia"
2302,3351,Beach,Golden Sand Beach - Kota Kinabalu District,"Main Street, Kota Kinabalu District, Malaysia"
2303,3351,Market,Night Market - Kota Kinabalu District,"Main Street, Kota Kinabalu District, Malaysia"
2304,3351,Park,Wildlife Reserve - Kota Kinabalu District,"Main Street, Kota Kinabalu District, Malaysia"
2305,3351,Museum,Cultural Heritage Center - Kota Kinabalu District,"Main Street, Kota Kinabalu District, Malaysia"
2306,3428,Temple,Ancient Temple - Yangon,"Main Street, Yangon, Myanmar"
2307,3428,Beach,Paradise Beach - Yangon,"Main Street, Yangon, Myanmar"
2308,3428,Market,Flea Market - Yangon,"Main Street, Yangon, Myanmar"
2309,3428,Temple,Ancient Temple - Yangon,"Main Street, Yangon, Myanmar"
2310,3430,Market,Flea Market - Yangon Region,"Main Street, Yangon Region, Myanmar"
2311,3430,Market,Night Market - Yangon Region,"Main Street, Yangon Region, Myanmar"
2312,3430,Park,Botanical Garden - Yangon Region,"Main Street, Yangon Region, Myanmar"
2313,3430,Beach,Sunset Cove - Yangon Region,"Main Street, Yangon Region, Myanmar"
2314,3427,Market,Local Bazaar - Mandalay,"Main Street, Mandalay, Myanmar"
2315,3427,Market,Flea Market - Mandalay,"Main Street, Mandalay, Myanmar"
2316,3427,Temple,Cathedral - Mandalay,"Main Street, Mandalay, Myanmar"
2317,3427,Park,Wildlife Reserve - Mandalay,"Main Street, Mandalay, Myanmar"
2318,3515,Market,Night Market - Siargao Island,"Main Street, Siargao Island, Philippines"
2319,3515,Park,Wildlife Reserve - Siargao Island,"Main Street, Siargao Island, Philippines"
2320,3515,Museum,Cultural Heritage Center - Siargao Island,"Main Street, Siargao Island, Philippines"
2321,3515,Temple,Grand Mosque - Siargao Island,"Main Street, Siargao Island, Philippines"
2322,3486,Temple,Grand Mosque - Moalboal,"Main Street, Moalboal, Philippines"
2323,3486,Temple,Cathedral - Moalboal,"Main Street, Moalboal, Philippines"
2324,3486,Park,Botanical Garden - Moalboal,"Main Street, Moalboal, Philippines"
2325,3486,Museum,Science Museum - Moalboal,"Main Street, Moalboal, Philippines"
2326,3497,Temple,Grand Mosque - Panglao,"Main Street, Panglao, Philippines"
2327,3497,Museum,Science Museum - Panglao,"Main Street, Panglao, Philippines"
2328,3497,Beach,Paradise Beach - Panglao,"Main Street, Panglao, Philippines"
2329,3497,Park,Botanical Garden - Panglao,"Main Street, Panglao, Philippines"
2330,3540,Temple,Ancient Temple - just back in Singapore,"Main Street, just back in Singapore, Singapore"
2331,3540,Beach,Golden Sand Beach - just back in Singapore,"Main Street, just back in Singapore, Singapore"
2332,3540,Market,Local Bazaar - just back in Singapore,"Main Street, just back in Singapore, Singapore"
2333,3540,Temple,Sacred Shrine - just back in Singapore,"Main Street, just back in Singapore, Singapore"
2334,3545,Market,Flea Market - Pasir Ris,"Main Street, Pasir Ris, Singapore"
2335,3545,Park,Wildlife Reserve - Pasir Ris,"Main Street, Pasir Ris, Singapore"
2336,3545,Museum,Art Gallery - Pasir Ris,"Main Street, Pasir Ris, Singapore"
2337,3545,Park,Eco Park - Pasir Ris,"Main Street, Pasir Ris, Singapore"
2338,3541,Temple,Cathedral - Lion City,"Main Street, Lion City, Singapore"
2339,3541,Market,Farmers' Market - Lion City,"Main Street, Lion City, Singapore"
2340,3541,Park,Eco Park - Lion City,"Main Street, Lion City, Singapore"
2341,3541,Museum,Art Gallery - Lion City,"Main Street, Lion City, Singapore"
2342,3599,Market,Local Bazaar - Ko Lanta,"Main Street, Ko Lanta, Thailand"
2343,3599,Beach,Golden Sand Beach - Ko Lanta,"Main Street, Ko Lanta, Thailand"
2344,3599,Beach,Sunset Cove - Ko Lanta,"Main Street, Ko Lanta, Thailand"
2345,3599,Market,Local Bazaar - Ko Lanta,"Main Street, Ko Lanta, Thailand"
2346,3581,Museum,Art Gallery - Chonburi,"Main Street, Chonburi, Thailand"
2347,3581,Park,Wildlife Reserve - Chonburi,"Main Street, Chonburi, Thailand"
2348,3581,Beach,Golden Sand Beach - Chonburi,"Main Street, Chonburi, Thailand"
2349,3581,Park,Eco Park - Chonburi,"Main Street, Chonburi, Thailand"
2350,3614,Museum,Cultural Heritage Center - Lop Buri,"Main Street, Lop Buri, Thailand"
2351,3614,Market,Night Market - Lop Buri,"Main Street, Lop Buri, Thailand"
2352,3614,Temple,Ancient Temple - Lop Buri,"Main Street, Lop Buri, Thailand"
2353,3614,Park,Wildlife Reserve - Lop Buri,"Main Street, Lop Buri, Thailand"
2354,3661,Museum,Cultural Heritage Center - Hai Phong,"Main Street, Hai Phong, Vietnam"
2355,3661,Park,Eco Park - Hai Phong,"Main Street, Hai Phong, Vietnam"
2356,3661,Museum,Cultural Heritage Center - Hai Phong,"Main Street, Hai Phong, Vietnam"
2357,3661,Beach,Sunset Cove - Hai Phong,"Main Street, Hai Phong, Vietnam"
2358,3669,Market,Night Market - Hue,"Main Street, Hue, Vietnam"
2359,3669,Park,Wildlife Reserve - Hue,"Main Street, Hue, Vietnam"
2360,3669,Temple,Sacred Shrine - Hue,"Main Street, Hue, Vietnam"
2361,3669,Park,Wildlife Reserve - Hue,"Main Street, Hue, Vietnam"
2362,3653,Temple,Sacred Shrine - Bac Ninh,"Main Street, Bac Ninh, Vietnam"
2363,3653,Beach,Sunset Cove - Bac Ninh,"Main Street, Bac Ninh, Vietnam"
2364,3653,Park,Botanical Garden - Bac Ninh,"Main Street, Bac Ninh, Vietnam"
2365,3653,Park,Wildlife Reserve - Bac Ninh,"Main Street, Bac Ninh, Vietnam"
2366,4503,Temple,Cathedral - Kings Beach,"Main Street, Kings Beach, Australia"
2367,4503,Temple,Ancient Temple - Kings Beach,"Main Street, Kings Beach, Australia"
2368,4503,Temple,Grand Mosque - Kings Beach,"Main Street, Kings Beach, Australia"
2369,4503,Museum,Art Gallery - Kings Beach,"Main Street, Kings Beach, Australia"
2370,5150,Market,Farmers' Market - St Peters,"Main Street, St Peters, Australia"
2371,5150,Museum,Art Gallery - St Peters,"Main Street, St Peters, Australia"
2372,5150,Museum,History Museum - St Peters,"Main Street, St Peters, Australia"
2373,5150,Park,Eco Park - St Peters,"Main Street, St Peters, Australia"
2374,3912,Museum,Science Museum - Brighton,"Main Street, Brighton, Australia"
2375,3912,Beach,Golden Sand Beach - Brighton,"Main Street, Brighton, Australia"
2376,3912,Museum,History Museum - Brighton,"Main Street, Brighton, Australia"
2377,3912,Temple,Sacred Shrine - Brighton,"Main Street, Brighton, Australia"
2378,5461,Museum,History Museum - Colo-I-Suva,"Main Street, Colo-I-Suva, Fiji"
2379,5461,Museum,History Museum - Colo-I-Suva,"Main Street, Colo-I-Suva, Fiji"
2380,5461,Museum,History Museum - Colo-I-Suva,"Main Street, Colo-I-Suva, Fiji"
2381,5461,Market,Flea Market - Colo-I-Suva,"Main Street, Colo-I-Suva, Fiji"
2382,5462,Beach,Paradise Beach - Denarau Island,"Main Street, Denarau Island, Fiji"
2383,5462,Museum,Art Gallery - Denarau Island,"Main Street, Denarau Island, Fiji"
2384,5462,Temple,Cathedral - Denarau Island,"Main Street, Denarau Island, Fiji"
2385,5462,Park,National Park - Denarau Island,"Main Street, Denarau Island, Fiji"
2386,5466,Beach,Golden Sand Beach - Viti Levu,"Main Street, Viti Levu, Fiji"
2387,5466,Park,Wildlife Reserve - Viti Levu,"Main Street, Viti Levu, Fiji"
2388,5466,Beach,Crystal Bay - Viti Levu,"Main Street, Viti Levu, Fiji"
2389,5466,Temple,Ancient Temple - Viti Levu,"Main Street, Viti Levu, Fiji"
2390,5468,Beach,Paradise Beach - French Polynesia,"Main Street, French Polynesia, French Polynesia"
2391,5468,Beach,Golden Sand Beach - French Polynesia,"Main Street, French Polynesia, French Polynesia"
2392,5468,Temple,Ancient Temple - French Polynesia,"Main Street, French Polynesia, French Polynesia"
2393,5468,Museum,Cultural Heritage Center - French Polynesia,"Main Street, French Polynesia, French Polynesia"
2394,5471,Market,Flea Market - Tahiti,"Main Street, Tahiti, French Polynesia"
2395,5471,Park,Wildlife Reserve - Tahiti,"Main Street, Tahiti, French Polynesia"
2396,5471,Museum,Cultural Heritage Center - Tahiti,"Main Street, Tahiti, French Polynesia"
2397,5471,Temple,Cathedral - Tahiti,"Main Street, Tahiti, French Polynesia"
2398,5469,Park,Botanical Garden - Moorea,"Main Street, Moorea, French Polynesia"
2399,5469,Beach,Crystal Bay - Moorea,"Main Street, Moorea, French Polynesia"
2400,5469,Museum,History Museum - Moorea,"Main Street, Moorea, French Polynesia"
2401,5469,Museum,Cultural Heritage Center - Moorea,"Main Street, Moorea, French Polynesia"
2402,5473,Beach,Crystal Bay - Guam,"Main Street, Guam, Mariana Islands"
2403,5473,Park,Botanical Garden - Guam,"Main Street, Guam, Mariana Islands"
2404,5473,Temple,Sacred Shrine - Guam,"Main Street, Guam, Mariana Islands"
2405,5473,Museum,Art Gallery - Guam,"Main Street, Guam, Mariana Islands"
2406,5475,Museum,Art Gallery - Tamuning,"Main Street, Tamuning, Mariana Islands"
2407,5475,Market,Flea Market - Tamuning,"Main Street, Tamuning, Mariana Islands"
2408,5475,Beach,Sunset Cove - Tamuning,"Main Street, Tamuning, Mariana Islands"
2409,5475,Museum,Cultural Heritage Center - Tamuning,"Main Street, Tamuning, Mariana Islands"
2410,5472,Market,Local Bazaar - Dededo,"Main Street, Dededo, Mariana Islands"
2411,5472,Beach,Crystal Bay - Dededo,"Main Street, Dededo, Mariana Islands"
2412,5472,Park,Botanical Garden - Dededo,"Main Street, Dededo, Mariana Islands"
2413,5472,Museum,Cultural Heritage Center - Dededo,"Main Street, Dededo, Mariana Islands"
2414,5477,Market,Night Market - Kwajalein Island,"Main Street, Kwajalein Island, Marshall Islands"
2415,5477,Museum,Art Gallery - Kwajalein Island,"Main Street, Kwajalein Island, Marshall Islands"
2416,5477,Beach,Sunset Cove - Kwajalein Island,"Main Street, Kwajalein Island, Marshall Islands"
2417,5477,Beach,Crystal Bay - Kwajalein Island,"Main Street, Kwajalein Island, Marshall Islands"
2418,5476,Museum,Science Museum - Ebeye Island,"Main Street, Ebeye Island, Marshall Islands"
2419,5476,Park,Eco Park - Ebeye Island,"Main Street, Ebeye Island, Marshall Islands"
2420,5476,Museum,History Museum - Ebeye Island,"Main Street, Ebeye Island, Marshall Islands"
2421,5476,Temple,Sacred Shrine - Ebeye Island,"Main Street, Ebeye Island, Marshall Islands"
2422,5479,Park,National Park - Noumea,"Main Street, Noumea, New Caledonia"
2423,5479,Park,Eco Park - Noumea,"Main Street, Noumea, New Caledonia"
2424,5479,Museum,Art Gallery - Noumea,"Main Street, Noumea, New Caledonia"
2425,5479,Museum,Cultural Heritage Center - Noumea,"Main Street, Noumea, New Caledonia"
2426,5478,Market,Flea Market - Noum̩a,"Main Street, Noum̩a, New Caledonia"
2427,5478,Park,Wildlife Reserve - Noum̩a,"Main Street, Noum̩a, New Caledonia"
2428,5478,Beach,Paradise Beach - Noum̩a,"Main Street, Noum̩a, New Caledonia"
2429,5478,Park,National Park - Noum̩a,"Main Street, Noum̩a, New Caledonia"
2430,5575,Market,Night Market - North Shore,"Main Street, North Shore, New Zealand"
2431,5575,Park,Eco Park - North Shore,"Main Street, North Shore, New Zealand"
2432,5575,Beach,Sunset Cove - North Shore,"Main Street, North Shore, New Zealand"
2433,5575,Temple,Cathedral - North Shore,"Main Street, North Shore, New Zealand"
2434,5495,Market,Night Market - Bay of Plenty Region,"Main Street, Bay of Plenty Region, New Zealand"
2435,5495,Museum,History Museum - Bay of Plenty Region,"Main Street, Bay of Plenty Region, New Zealand"
2436,5495,Market,Farmers' Market - Bay of Plenty Region,"Main Street, Bay of Plenty Region, New Zealand"
2437,5495,Museum,History Museum - Bay of Plenty Region,"Main Street, Bay of Plenty Region, New Zealand"
2438,5510,Museum,Science Museum - Devonport,"Main Street, Devonport, New Zealand"
2439,5510,Museum,Cultural Heritage Center - Devonport,"Main Street, Devonport, New Zealand"
2440,5510,Market,Night Market - Devonport,"Main Street, Devonport, New Zealand"
2441,5510,Beach,Crystal Bay - Devonport,"Main Street, Devonport, New Zealand"
2442,5680,Beach,Sunset Cove - Lae,"Main Street, Lae, Papua New Guinea"
2443,5680,Museum,History Museum - Lae,"Main Street, Lae, Papua New Guinea"
2444,5680,Beach,Crystal Bay - Lae,"Main Street, Lae, Papua New Guinea"
2445,5680,Museum,History Museum - Lae,"Main Street, Lae, Papua New Guinea"
2446,5681,Temple,Sacred Shrine - Port Moresby,"Main Street, Port Moresby, Papua New Guinea"
2447,5681,Museum,Science Museum - Port Moresby,"Main Street, Port Moresby, Papua New Guinea"
2448,5681,Museum,Science Museum - Port Moresby,"Main Street, Port Moresby, Papua New Guinea"
2449,5681,Park,Botanical Garden - Port Moresby,"Main Street, Port Moresby, Papua New Guinea"
2450,5682,Beach,Golden Sand Beach - Rabaul,"Main Street, Rabaul, Papua New Guinea"
2451,5682,Museum,History Museum - Rabaul,"Main Street, Rabaul, Papua New Guinea"
2452,5682,Market,Farmers' Market - Rabaul,"Main Street, Rabaul, Papua New Guinea"
2453,5682,Park,Wildlife Reserve - Rabaul,"Main Street, Rabaul, Papua New Guinea"
2454,5683,Market,Local Bazaar - Solomon Islands,"Main Street, Solomon Islands, Solomon Islands"
2455,5683,Park,Eco Park - Solomon Islands,"Main Street, Solomon Islands, Solomon Islands"
2456,5683,Beach,Golden Sand Beach - Solomon Islands,"Main Street, Solomon Islands, Solomon Islands"
2457,5683,Museum,Cultural Heritage Center - Solomon Islands,"Main Street, Solomon Islands, Solomon Islands"
2458,5684,Beach,Sunset Cove - Vava'u Islands,"Main Street, Vava'u Islands, Tonga"
2459,5684,Temple,Grand Mosque - Vava'u Islands,"Main Street, Vava'u Islands, Tonga"
2460,5684,Market,Farmers' Market - Vava'u Islands,"Main Street, Vava'u Islands, Tonga"
2461,5684,Museum,Cultural Heritage Center - Vava'u Islands,"Main Street, Vava'u Islands, Tonga"
2462,5686,Temple,Sacred Shrine - South Pacific,"Main Street, South Pacific, Vanuatu"
2463,5686,Museum,Cultural Heritage Center - South Pacific,"Main Street, South Pacific, Vanuatu"
2464,5686,Park,Wildlife Reserve - South Pacific,"Main Street, South Pacific, Vanuatu"
2465,5686,Temple,Cathedral - South Pacific,"Main Street, South Pacific, Vanuatu"
2466,5685,Market,Local Bazaar - Port Vila,"Main Street, Port Vila, Vanuatu"
2467,5685,Museum,Art Gallery - Port Vila,"Main Street, Port Vila, Vanuatu"
2468,5685,Beach,Golden Sand Beach - Port Vila,"Main Street, Port Vila, Vanuatu"
2469,5685,Beach,Golden Sand Beach - Port Vila,"Main Street, Port Vila, Vanuatu"
2470,5688,Beach,Paradise Beach - Europe,"Main Street, Europe, Europe"
2471,5688,Park,Botanical Garden - Europe,"Main Street, Europe, Europe"
2472,5688,Market,Local Bazaar - Europe,"Main Street, Europe, Europe"
2473,5688,Park,National Park - Europe,"Main Street, Europe, Europe"
2474,5687,Market,Night Market - EU,"Main Street, EU, Europe"
2475,5687,Temple,Sacred Shrine - EU,"Main Street, EU, Europe"
2476,5687,Park,Botanical Garden - EU,"Main Street, EU, Europe"
2477,5687,Beach,Paradise Beach - EU,"Main Street, EU, Europe"
2478,5722,Beach,Golden Sand Beach - Vorchdorf,"Main Street, Vorchdorf, Austria"
2479,5722,Beach,Sunset Cove - Vorchdorf,"Main Street, Vorchdorf, Austria"
2480,5722,Park,Eco Park - Vorchdorf,"Main Street, Vorchdorf, Austria"
2481,5722,Market,Night Market - Vorchdorf,"Main Street, Vorchdorf, Austria"
2482,5725,Park,Eco Park - Wien,"Main Street, Wien, Austria"
2483,5725,Beach,Golden Sand Beach - Wien,"Main Street, Wien, Austria"
2484,5725,Market,Farmers' Market - Wien,"Main Street, Wien, Austria"
2485,5725,Market,Farmers' Market - Wien,"Main Street, Wien, Austria"
2486,5693,Market,Local Bazaar - Bali&Austria,"Main Street, Bali&Austria, Austria"
2487,5693,Temple,Sacred Shrine - Bali&Austria,"Main Street, Bali&Austria, Austria"
2488,5693,Museum,Science Museum - Bali&Austria,"Main Street, Bali&Austria, Austria"
2489,5693,Beach,Golden Sand Beach - Bali&Austria,"Main Street, Bali&Austria, Austria"
2490,5735,Temple,Grand Mosque - Mlini,"Main Street, Mlini, Croatia"
2491,5735,Museum,History Museum - Mlini,"Main Street, Mlini, Croatia"
2492,5735,Market,Night Market - Mlini,"Main Street, Mlini, Croatia"
2493,5735,Beach,Golden Sand Beach - Mlini,"Main Street, Mlini, Croatia"
2494,5743,Park,National Park - Trogir,"Main Street, Trogir, Croatia"
2495,5743,Beach,Sunset Cove - Trogir,"Main Street, Trogir, Croatia"
2496,5743,Museum,Art Gallery - Trogir,"Main Street, Trogir, Croatia"
2497,5743,Museum,Science Museum - Trogir,"Main Street, Trogir, Croatia"
2498,5727,Market,Flea Market - Baska,"Main Street, Baska, Croatia"
2499,5727,Beach,Crystal Bay - Baska,"Main Street, Baska, Croatia"
2500,5727,Museum,Art Gallery - Baska,"Main Street, Baska, Croatia"
2501,5727,Market,Farmers' Market - Baska,"Main Street, Baska, Croatia"
2502,5788,Beach,Sunset Cove - South Moravian Region,"Main Street, South Moravian Region, Czech Republic"
2503,5788,Temple,Ancient Temple - South Moravian Region,"Main Street, South Moravian Region, Czech Republic"
2504,5788,Beach,Sunset Cove - South Moravian Region,"Main Street, South Moravian Region, Czech Republic"
2505,5788,Market,Night Market - South Moravian Region,"Main Street, South Moravian Region, Czech Republic"
2506,5775,Temple,Sacred Shrine - Lovosice,"Main Street, Lovosice, Czech Republic"
2507,5775,Beach,Golden Sand Beach - Lovosice,"Main Street, Lovosice, Czech Republic"
2508,5775,Park,Botanical Garden - Lovosice,"Main Street, Lovosice, Czech Republic"
2509,5775,Market,Flea Market - Lovosice,"Main Street, Lovosice, Czech Republic"
2510,5776,Museum,Art Gallery - Marianske Lazne,"Main Street, Marianske Lazne, Czech Republic"
2511,5776,Museum,History Museum - Marianske Lazne,"Main Street, Marianske Lazne, Czech Republic"
2512,5776,Temple,Ancient Temple - Marianske Lazne,"Main Street, Marianske Lazne, Czech Republic"
2513,5776,Beach,Sunset Cove - Marianske Lazne,"Main Street, Marianske Lazne, Czech Republic"
2514,5804,Market,Night Market - Viimsi,"Main Street, Viimsi, Estonia"
2515,5804,Temple,Ancient Temple - Viimsi,"Main Street, Viimsi, Estonia"
2516,5804,Beach,Golden Sand Beach - Viimsi,"Main Street, Viimsi, Estonia"
2517,5804,Park,Eco Park - Viimsi,"Main Street, Viimsi, Estonia"
2518,5803,Museum,Art Gallery - Tartu,"Main Street, Tartu, Estonia"
2519,5803,Park,Eco Park - Tartu,"Main Street, Tartu, Estonia"
2520,5803,Museum,History Museum - Tartu,"Main Street, Tartu, Estonia"
2521,5803,Temple,Ancient Temple - Tartu,"Main Street, Tartu, Estonia"
2522,5794,Market,Local Bazaar - estonia,"Main Street, estonia, Estonia"
2523,5794,Temple,Ancient Temple - estonia,"Main Street, estonia, Estonia"
2524,5794,Temple,Sacred Shrine - estonia,"Main Street, estonia, Estonia"
2525,5794,Temple,Ancient Temple - estonia,"Main Street, estonia, Estonia"
2526,6024,Temple,Grand Mosque - Wasserburg am Inn,"Main Street, Wasserburg am Inn, Germany"
2527,6024,Market,Farmers' Market - Wasserburg am Inn,"Main Street, Wasserburg am Inn, Germany"
2528,6024,Temple,Grand Mosque - Wasserburg am Inn,"Main Street, Wasserburg am Inn, Germany"
2529,6024,Museum,Cultural Heritage Center - Wasserburg am Inn,"Main Street, Wasserburg am Inn, Germany"
2530,5872,Museum,Art Gallery - Giessen,"Main Street, Giessen, Germany"
2531,5872,Beach,Golden Sand Beach - Giessen,"Main Street, Giessen, Germany"
2532,5872,Museum,Art Gallery - Giessen,"Main Street, Giessen, Germany"
2533,5872,Park,Eco Park - Giessen,"Main Street, Giessen, Germany"
2534,5815,Museum,Cultural Heritage Center - Bad Neuenahr-Ahrweiler,"Main Street, Bad Neuenahr-Ahrweiler, Germany"
2535,5815,Temple,Grand Mosque - Bad Neuenahr-Ahrweiler,"Main Street, Bad Neuenahr-Ahrweiler, Germany"
2536,5815,Park,Botanical Garden - Bad Neuenahr-Ahrweiler,"Main Street, Bad Neuenahr-Ahrweiler, Germany"
2537,5815,Museum,Art Gallery - Bad Neuenahr-Ahrweiler,"Main Street, Bad Neuenahr-Ahrweiler, Germany"
2538,6037,Beach,Paradise Beach - Balatonfured,"Main Street, Balatonfured, Hungary"
2539,6037,Market,Night Market - Balatonfured,"Main Street, Balatonfured, Hungary"
2540,6037,Park,Eco Park - Balatonfured,"Main Street, Balatonfured, Hungary"
2541,6037,Temple,Grand Mosque - Balatonfured,"Main Street, Balatonfured, Hungary"
2542,6050,Museum,History Museum - Sarvar,"Main Street, Sarvar, Hungary"
2543,6050,Museum,History Museum - Sarvar,"Main Street, Sarvar, Hungary"
2544,6050,Museum,History Museum - Sarvar,"Main Street, Sarvar, Hungary"
2545,6050,Park,National Park - Sarvar,"Main Street, Sarvar, Hungary"
2546,6045,Market,Flea Market - Miskolc,"Main Street, Miskolc, Hungary"
2547,6045,Temple,Sacred Shrine - Miskolc,"Main Street, Miskolc, Hungary"
2548,6045,Park,Eco Park - Miskolc,"Main Street, Miskolc, Hungary"
2549,6045,Museum,History Museum - Miskolc,"Main Street, Miskolc, Hungary"
2550,6059,Museum,Art Gallery - Dreilini,"Main Street, Dreilini, Latvia"
2551,6059,Market,Farmers' Market - Dreilini,"Main Street, Dreilini, Latvia"
2552,6059,Beach,Paradise Beach - Dreilini,"Main Street, Dreilini, Latvia"
2553,6059,Park,National Park - Dreilini,"Main Street, Dreilini, Latvia"
2554,6060,Beach,Golden Sand Beach - Jelgava,"Main Street, Jelgava, Latvia"
2555,6060,Temple,Cathedral - Jelgava,"Main Street, Jelgava, Latvia"
2556,6060,Park,Botanical Garden - Jelgava,"Main Street, Jelgava, Latvia"
2557,6060,Park,Botanical Garden - Jelgava,"Main Street, Jelgava, Latvia"
2558,6064,Park,Wildlife Reserve - Ventspils,"Main Street, Ventspils, Latvia"
2559,6064,Park,National Park - Ventspils,"Main Street, Ventspils, Latvia"
2560,6064,Museum,History Museum - Ventspils,"Main Street, Ventspils, Latvia"
2561,6064,Park,Wildlife Reserve - Ventspils,"Main Street, Ventspils, Latvia"
2562,6073,Park,National Park - Vilnius,"Main Street, Vilnius, Lithuania"
2563,6073,Park,National Park - Vilnius,"Main Street, Vilnius, Lithuania"
2564,6073,Beach,Golden Sand Beach - Vilnius,"Main Street, Vilnius, Lithuania"
2565,6073,Temple,Ancient Temple - Vilnius,"Main Street, Vilnius, Lithuania"
2566,6066,Park,Eco Park - Gargzdai,"Main Street, Gargzdai, Lithuania"
2567,6066,Museum,Cultural Heritage Center - Gargzdai,"Main Street, Gargzdai, Lithuania"
2568,6066,Market,Farmers' Market - Gargzdai,"Main Street, Gargzdai, Lithuania"
2569,6066,Park,Eco Park - Gargzdai,"Main Street, Gargzdai, Lithuania"
2570,6070,Market,Night Market - Klaipeda,"Main Street, Klaipeda, Lithuania"
2571,6070,Market,Local Bazaar - Klaipeda,"Main Street, Klaipeda, Lithuania"
2572,6070,Temple,Sacred Shrine - Klaipeda,"Main Street, Klaipeda, Lithuania"
2573,6070,Temple,Cathedral - Klaipeda,"Main Street, Klaipeda, Lithuania"
2574,6076,Park,Botanical Garden - Kehlen,"Main Street, Kehlen, Luxembourg"
2575,6076,Museum,History Museum - Kehlen,"Main Street, Kehlen, Luxembourg"
2576,6076,Museum,History Museum - Kehlen,"Main Street, Kehlen, Luxembourg"
2577,6076,Beach,Golden Sand Beach - Kehlen,"Main Street, Kehlen, Luxembourg"
2578,6080,Market,Farmers' Market - Luxembourg District,"Main Street, Luxembourg District, Luxembourg"
2579,6080,Beach,Sunset Cove - Luxembourg District,"Main Street, Luxembourg District, Luxembourg"
